_id,time,high,low,open,volumefrom,volumeto,close,symbol,read_date,price_f_change
ObjectId("5b9abe5872039d5183327c6f"),1536796800,0.02714,0.01668,0.01668,702.8,12.91,0.01829,MAX,13-09-2018,0.21206096752816445
ObjectId("5b9abe5872039d5183327c73"),1536451200,0.0009374,0.0009374,0.0009374,0,0,0.0009374,Q2C,09-09-2018,0.007956989247311788
ObjectId("5b9abe5872039d5183327c77"),1536624000,0.001007,0.001007,0.001007,0,0,0.001007,Q2C,11-09-2018,-0.004940711462450605
ObjectId("5b9abe5872039d5183327c7b"),1536796800,0.0009677,0.0008385,0.0009677,0,0,0.0008385,Q2C,13-09-2018,-0.11792552072375337
ObjectId("5b9abe5872039d5183327c7f"),1536451200,0.05624,0.04731,0.04987,64919.42,3156.38,0.04862,HUC,09-09-2018,-0.01738075990299124
ObjectId("5b9abe5872039d5183327c83"),1536624000,0.04634,0.04105,0.04589,47140.73,2056.75,0.04363,HUC,11-09-2018,-0.053784428540446676
ObjectId("5b9abe5872039d5183327c87"),1536796800,0.04484,0.04284,0.04297,9211.84,408.27,0.04431,HUC,13-09-2018,0.04975124378109464
ObjectId("5b9abe5872039d5183327c8b"),1536451200,198.56,176.52,186.48,31847.55,6072198.83,193.2,DASH,09-09-2018,0.03603603603603603
ObjectId("5b9abe5872039d5183327c8f"),1536624000,205.61,179.99,201.93,25254.88,4842526.78,187.6,DASH,11-09-2018,-0.0709651859555292
ObjectId("5b9abe5872039d5183327c93"),1536796800,202.21,181.05,185.57,28266.37,5430566.52,188.96,DASH,13-09-2018,0.018268039014927063
ObjectId("5b9abe5872039d5183327c97"),1536451200,4.53,3.97,4.08,2212.17,9003.53,4.07,XCP,09-09-2018,0.007425742574257487
ObjectId("5b9abe5872039d5183327c9b"),1536624000,4.07,3.55,3.88,9173.23,34491.34,3.76,XCP,11-09-2018,-0.03589743589743593
ObjectId("5b9abe5872039d5183327ca3"),1536451200,0.008499,0.007436,0.008499,8328.45,68.7,0.008249,CACH,09-09-2018,-0.021703036053131033
ObjectId("5b9abe5872039d5183327cab"),1536796800,0.007161,0.007032,0.007096,3742.22,26.55,0.007095,CACH,13-09-2018,0.017787978769186627
ObjectId("5b9abe5872039d5183327cb3"),1536624000,0.3922,0.3459,0.3724,891440.35,313965.29,0.3522,ICN,11-09-2018,-0.05854049719326377
ObjectId("5b9abe5972039d5183327cbb"),1536451200,5.9e-7,5.9e-7,5.9e-7,0,0,5.9e-7,MINT,09-09-2018,0
ObjectId("5b9abe5972039d5183327cc7"),1536451200,0.0006874,0.0006249,0.0006874,74677.6,46.67,0.0006249,ARI,09-09-2018,-0.08372434017595314
ObjectId("5b9abe5972039d5183327ccb"),1536624000,0.0006296,0.0005666,0.0006296,95453.97,54.08,0.0005666,ARI,11-09-2018,-0.10404807084123968
ObjectId("5b9abe5972039d5183327cd3"),1536451200,0.01144,0.01081,0.01144,172486.92,1907.71,0.01106,DOPE,09-09-2018,-0.02555066079295157
ObjectId("5b9abe5972039d5183327cd7"),1536624000,0.0141,0.01083,0.01089,71817.6,777.78,0.01083,DOPE,11-09-2018,-0.01005484460694705
ObjectId("5b9abe5972039d5183327cdb"),1536796800,0.01193,0.01103,0.01129,172504.58,1980.35,0.01193,DOPE,13-09-2018,0.07574391343552755
ObjectId("5b9abe5972039d5183327cdf"),1536451200,0.2698,0.2502,0.2568,6084.84,1524.86,0.2506,AUR,09-09-2018,-0.016483516483516626
ObjectId("5b9abe5972039d5183327ceb"),1536451200,0.004999,0.004374,0.004999,17980.29,83.14,0.004624,ANI,09-09-2018,-0.06774193548387104
ObjectId("5b9abe5972039d5183327cef"),1536624000,0.004911,0.004407,0.004659,226639.67,1013.08,0.00447,ANI,11-09-2018,-0.04487179487179489
ObjectId("5b9abe5972039d5183327cf3"),1536796800,0.00458,0.004387,0.004451,59122.43,270.78,0.00458,ANI,13-09-2018,0.04733592499428303
ObjectId("5b9abe5972039d5183327cf7"),1536451200,0.02331,0.01893,0.02081,107759.53,2168.12,0.02012,PTC,09-09-2018,-0.025665859564164777
ObjectId("5b9abe5972039d5183327cfb"),1536624000,0.02115,0.01832,0.02109,109871.71,2075.48,0.01889,PTC,11-09-2018,-0.10854176498348277
ObjectId("5b9abe5972039d5183327d03"),1536451200,0.004499,0.004062,0.004499,2180.42,8.86,0.004062,MARS,09-09-2018,-0.09005376344086032
ObjectId("5b9abe5972039d5183327d07"),1536624000,0.00447,0.004029,0.004344,11985,48.29,0.004029,MARS,11-09-2018,-0.07676443629697531
ObjectId("5b9abe5972039d5183327d0b"),1536796800,0.004838,0.004645,0.004645,3590,17.37,0.004838,MARS,13-09-2018,0.06026736795967567
ObjectId("5b9abe5972039d5183327d0f"),1536451200,0.006624,0.006624,0.006624,0,0,0.006624,CASH,09-09-2018,0.0079123554473524
ObjectId("5b9abe5972039d5183327d13"),1536624000,0.006673,0.006673,0.006673,0,0,0.006673,CASH,11-09-2018,-0.004624105011933141
ObjectId("5b9abe5972039d5183327d17"),1536796800,0.006838,0.006837,0.006838,0,0,0.006837,CASH,13-09-2018,0.01786511835640916
ObjectId("5b9abe5a72039d5183327d1b"),1536451200,0.000102,0.000082,0.000082,4817.07,0.4913,0.000102,PND,09-09-2018,0.2439024390243902
ObjectId("5b9abe5a72039d5183327d1f"),1536624000,0.0001259,0.00008207,0.000092,364119.91,39.23,0.000102,PND,11-09-2018,0.10869565217391304
ObjectId("5b9abe5a72039d5183327d23"),1536796800,0.000102,0.00004,0.00004,17051.58,1.56,0.000102,PND,13-09-2018,1.5499999999999996
ObjectId("5b9abe5a72039d5183327d27"),1536451200,0.00006249,0.00006249,0.00006249,0,0,0.00006249,UFO,09-09-2018,0.007903225806451674
ObjectId("5b9abe5a72039d5183327d2b"),1536624000,0.00006296,0.00006296,0.00006296,0,0,0.00006296,UFO,11-09-2018,-0.004427577482606011
ObjectId("5b9abe5a72039d5183327d2f"),1536796800,0.00006451,0.0000645,0.00006451,0,0,0.0000645,UFO,13-09-2018,0.017831781600126207
ObjectId("5b9abe5a72039d5183327d33"),1536451200,0.07861,0.0738,0.07861,2875574.97,223719.73,0.0778,BLK,09-09-2018,-0.0025641025641026374
ObjectId("5b9abe5a72039d5183327d37"),1536624000,0.08197,0.0746,0.08039,3252271.32,244050.44,0.07504,BLK,11-09-2018,-0.07082714214957904
ObjectId("5b9abe5a72039d5183327d3b"),1536796800,0.08316,0.07554,0.07554,3449647.27,282629.6,0.08114,BLK,13-09-2018,0.0933836410187307
ObjectId("5b9abe5a72039d5183327d3f"),1536451200,0.09405,0.09405,0.09405,0,0,0.09405,LTB,09-09-2018,0.0079305540670881
ObjectId("5b9abe5a72039d5183327d43"),1536624000,0.09078,0.09078,0.09078,165.5,15.02,0.09078,LTB,11-09-2018,-0.004605263157894777
ObjectId("5b9abe5a72039d5183327d47"),1536796800,0.1154,0.084,0.084,292,27.33,0.09359,LTB,13-09-2018,0.1342867531208339
ObjectId("5b9abe5a72039d5183327d4b"),1536451200,0.00006249,0.00006249,0.00006249,0,0,0.00006249,PHO,09-09-2018,0.007903225806451674
ObjectId("5b9abe5a72039d5183327d4f"),1536624000,0.00006296,0.00006296,0.00006296,0,0,0.00006296,PHO,11-09-2018,-0.004427577482606011
ObjectId("5b9abe5a72039d5183327d53"),1536796800,0.00006451,0.0000645,0.00006451,0,0,0.0000645,PHO,13-09-2018,0.017831781600126207
ObjectId("5b9abe5a72039d5183327d57"),1536451200,0.00006249,0.00006249,0.00006249,0,0,0.00006249,ZEIT,09-09-2018,0.007903225806451674
ObjectId("5b9abe5a72039d5183327d5f"),1536796800,0.00006451,0.0000645,0.00006451,18000,1.16,0.0000645,ZEIT,13-09-2018,0.017831781600126207
ObjectId("5b9abe5a72039d5183327d67"),1536624000,0.002833,0.002707,0.002707,3313891.48,9179.48,0.00277,XMY,11-09-2018,0.018382352941176357
ObjectId("5b9abe5c72039d5183327e1b"),1536624000,0.5217,0.4753,0.515,819761.41,417340.53,0.5091,GRS,11-09-2018,-0.016041747197526043
ObjectId("5b9abe5c72039d5183327e1f"),1536796800,0.5392,0.5099,0.5128,998005.56,533034.77,0.5318,GRS,13-09-2018,0.05578717490569786
ObjectId("5b9abe5c72039d5183327e23"),1536451200,0.01031,0.009999,0.01031,58288.11,597.45,0.01025,XPD,09-09-2018,0.0019550342130988194
ObjectId("5b9abe5c72039d5183327e2f"),1536451200,0.0009989,0.0009989,0.0009989,0,0,0.0009989,PLNC,09-09-2018,0
ObjectId("5b9abe5c72039d5183327e33"),1536624000,0.0009989,0.0009989,0.0009989,0,0,0.0009989,PLNC,11-09-2018,0
ObjectId("5b9abe5c72039d5183327e37"),1536796800,0.0009989,0.0009989,0.0009989,0,0,0.0009989,PLNC,13-09-2018,0
ObjectId("5b9abe5d72039d5183327e5b"),1536796800,0.00006451,0.00006449,0.00006451,16734.92,1.08,0.00006449,POP,13-09-2018,0.01767397822313402
ObjectId("5b9abe5d72039d5183327e63"),1536624000,0.004345,0.004345,0.004345,0,0,0.004345,BITS,11-09-2018,0
ObjectId("5b9abe5d72039d5183327e6f"),1536624000,0.003605,0.0035,0.0035,139.37,0.4907,0.003605,QBC,11-09-2018,0.18507560815253127
ObjectId("5b9abe5d72039d5183327e83"),1536451200,0.00252,0.00252,0.00252,0,0,0.00252,BLU,09-09-2018,0
ObjectId("5b9abe6172039d5183327fff"),1536796800,0.0005806,0.0004514,0.0005806,112049.21,50.6,0.0004514,DON,13-09-2018,-0.20848676135367353
ObjectId("5b9abe6172039d518332802f"),1536796800,0.002968,0.002645,0.00271,386397177.42,1096981.59,0.002837,XDN,13-09-2018,0.06574004507888814
ObjectId("5b9abe6272039d518332805b"),1536624000,0.02783,0.02562,0.02688,312280.94,8041.23,0.02575,THC,11-09-2018,-0.04664938911514257
ObjectId("5b9abe6272039d5183328083"),1536796800,0.02199,0.01852,0.01981,65690.58,1237.61,0.02199,TRUST,13-09-2018,0.13059125964010287
ObjectId("5b9abe6272039d5183328087"),1536451200,2.27,2.12,2.19,76211.37,169189.24,2.22,CLAM,09-09-2018,0.023041474654378002
ObjectId("5b9abe6372039d518332809f"),1536451200,0.09761,0.09561,0.09624,5800384.12,559273.04,0.09642,BTS,09-09-2018,0.009844993715961566
ObjectId("5b9abe6372039d51833280a3"),1536624000,0.09664,0.09185,0.09601,7669078.72,719896.42,0.09387,BTS,11-09-2018,-0.02604274745797882
ObjectId("5b9abe6372039d51833280a7"),1536796800,0.1026,0.09599,0.09599,8115539.04,819669.44,0.1007,BTS,13-09-2018,0.06786850477200428
ObjectId("5b9abe6372039d51833280ab"),1536451200,68.74,51,58.48,1832.83,104801.22,57.18,BTCD,09-09-2018,-0.014477766287487131
ObjectId("5b9abe6372039d51833280bb"),1536624000,0.001763,0.001511,0.001511,50337.49,88.74,0.001763,TRK,11-09-2018,0.1613965744400527
ObjectId("5b9abe6372039d51833280bf"),1536796800,0.001548,0.001548,0.001548,25127.55,38.9,0.001548,TRK,13-09-2018,0.01775147928994076
ObjectId("5b9abe6372039d51833280c3"),1536451200,0.7349,0.6899,0.7149,167391.16,116102.51,0.6936,VIA,09-09-2018,-0.02213449880163548
ObjectId("5b9abe6372039d51833280c7"),1536624000,0.695,0.5352,0.6887,980037.87,600175.19,0.6124,VIA,11-09-2018,-0.11490099725393829
ObjectId("5b9abe6372039d51833280df"),1536624000,0.3127,0.2645,0.277,21821.6,5983.48,0.2742,IOC,11-09-2018,-0.014732303269852651
ObjectId("5b9abe6372039d51833280e3"),1536796800,0.2876,0.2423,0.2581,4331.11,1100.97,0.2541,IOC,13-09-2018,0.002366863905325402
ObjectId("5b9abe6372039d51833280eb"),1536624000,0.001196,0.001196,0.001196,0,0,0.001196,XCN,11-09-2018,-0.004991680532445864
ObjectId("5b9abe6372039d51833280f7"),1536624000,0.00011,0.00007177,0.00009298,1018860.08,87.09,0.00007177,CARBON,11-09-2018,-0.22811357281135725
ObjectId("5b9abe6372039d51833280fb"),1536796800,0.000105,0.00007931,0.00008261,781186.9,69.21,0.00009111,CARBON,13-09-2018,0.3015714285714287
ObjectId("5b9abe6472039d51833280ff"),1536451200,0.01512,0.01356,0.01462,321652.96,4380.91,0.01362,CANN,09-09-2018,-0.0613370089593384
ObjectId("5b9abe6472039d5183328103"),1536624000,0.01398,0.01303,0.01366,677498.2,8868.45,0.01309,CANN,11-09-2018,-0.04172767203513917
ObjectId("5b9abe6472039d518332810b"),1536451200,0.1994,0.1892,0.1945,11627216.76,2258650.19,0.1912,XLM,09-09-2018,-0.015954709212557858
ObjectId("5b9abe6472039d518332810f"),1536624000,0.2098,0.1825,0.1908,15659318.93,3041698.32,0.1995,XLM,11-09-2018,0.04669464847848909
ObjectId("5b9abe6472039d5183328113"),1536796800,0.2124,0.1967,0.1969,12184944.14,2522651.99,0.2029,XLM,13-09-2018,0.0304723209751143
ObjectId("5b9abe6472039d5183328117"),1536451200,0.0018,0.0018,0.0018,0,0,0.0018,TIT,09-09-2018,0
ObjectId("5b9abe6472039d518332811b"),1536624000,0.0018,0.001185,0.0018,92.65,0.1098,0.001185,TIT,11-09-2018,-0.3416666666666666
ObjectId("5b9abe6472039d518332811f"),1536796800,0.001185,0.001185,0.001185,0,0,0.001185,TIT,13-09-2018,0
ObjectId("5b9abe6472039d5183328123"),1536451200,0.00000201,0.00000201,0.00000201,0,0,0.00000201,VTA,09-09-2018,0
ObjectId("5b9abe6472039d5183328127"),1536624000,0.00000201,0.00000201,0.00000201,0,0,0.00000201,VTA,11-09-2018,0
ObjectId("5b9abe6472039d518332812b"),1536796800,0.00000201,0.00000201,0.00000201,0,0,0.00000201,VTA,13-09-2018,0
ObjectId("5b9abe6472039d518332812f"),1536451200,0.0009374,0.0008124,0.0008749,802770.93,652.17,0.0008124,HYP,09-09-2018,-0.06405529953917044
ObjectId("5b9abe6472039d5183328133"),1536624000,0.001007,0.0008814,0.0008814,579444.8,547.17,0.0009443,HYP,11-09-2018,0.14850401362198976
ObjectId("5b9abe6472039d5183328137"),1536796800,0.0008387,0.0007742,0.0007742,157025.71,131.7,0.0008383,HYP,13-09-2018,0.10230111768573313
ObjectId("5b9abe6472039d518332813b"),1536451200,0.03,0.02243,0.02243,240.62,6.75,0.02806,J,09-09-2018,0.26055705300988335
ObjectId("5b9abe6472039d518332813f"),1536624000,0.03714,0.02122,0.02122,1085.56,31.5,0.02902,J,11-09-2018,0.36180197090567817
ObjectId("5b9abe6472039d5183328143"),1536796800,0.0309,0.03089,0.0309,0,0,0.03089,J,13-09-2018,0.01779242174629332
ObjectId("5b9abe6472039d5183328147"),1536451200,0.08424,0.08068,0.0818,4879506.46,398850.86,0.08174,SYS,09-09-2018,0.007146377525874781
ObjectId("5b9abe6472039d518332814b"),1536624000,0.0843,0.07347,0.07857,7992063.17,621862.44,0.07781,SYS,11-09-2018,-0.014189788420119042
ObjectId("5b9abe6472039d518332814f"),1536796800,0.0838,0.07825,0.08116,3534923.36,292585.61,0.0828,SYS,13-09-2018,0.03694427050720093
ObjectId("5b9abe6472039d5183328153"),1536451200,0.1474,0.1197,0.1439,126933.84,16019.05,0.1262,BTM,09-09-2018,-0.1156271899088997
ObjectId("5b9abe6472039d5183328157"),1536624000,0.1629,0.1274,0.1456,413087.12,54362.26,0.1316,BTM,11-09-2018,-0.09986320109439126
ObjectId("5b9abe6472039d518332815b"),1536796800,0.1602,0.1217,0.1352,80115.06,10743.43,0.134,BTM,13-09-2018,0.009036144578313303
ObjectId("5b9abe6572039d518332815f"),1536451200,0.02856,0.02662,0.02662,534.85,15.28,0.02856,HAL,09-09-2018,-0.19752739533576844
ObjectId("5b9abe6572039d5183328163"),1536624000,0.03154,0.02877,0.03154,387.06,11.14,0.02877,HAL,11-09-2018,-0.09214263174503004
ObjectId("5b9abe6572039d5183328167"),1536796800,0.02948,0.0245,0.02948,1181.83,28.97,0.0245,HAL,13-09-2018,-0.1540055248618784
ObjectId("5b9abe6572039d518332816f"),1536624000,0.3777,0.3777,0.3777,0,0,0.3777,SJCX,11-09-2018,-0.004743083003952632
ObjectId("5b9abe6572039d5183328173"),1536796800,0.3871,0.3869,0.3871,0,0,0.3869,SJCX,13-09-2018,0.017622304050499842
ObjectId("5b9abe6572039d5183328177"),1536451200,0.8174,0.7311,0.7743,15704.73,11717.3,0.7461,NEOS,09-09-2018,-0.028768549856808136
ObjectId("5b9abe6572039d518332817b"),1536624000,0.7775,0.7246,0.7744,5709.84,4162.47,0.729,NEOS,11-09-2018,-0.0628615503278057
ObjectId("5b9abe6572039d518332817f"),1536796800,0.7871,0.7142,0.7406,6122.97,4586.1,0.7486,NEOS,13-09-2018,0.029003436426116847
ObjectId("5b9abe6572039d5183328183"),1536451200,1.09,0.8842,1.07,1331747.29,1223343.06,0.9186,EMC,09-09-2018,-0.14149532710280383
ObjectId("5b9abe6572039d5183328187"),1536624000,1.58,0.8751,0.8902,1277479.1,1699047.2,1.33,EMC,11-09-2018,0.4871966901487198
ObjectId("5b9abe6572039d518332818b"),1536796800,1.57,1.16,1.24,368325.34,493555.96,1.33,EMC,13-09-2018,0.0901639344262296
ObjectId("5b9abe6572039d518332818f"),1536451200,0.00000224,0.00000199,0.000002,3459422,7.15,0.00000199,RBBT,09-09-2018,-0.004999999999999952
ObjectId("5b9abe6572039d5183328193"),1536624000,0.00000239,0.00000217,0.0000023,46533327.36,106.64,0.0000023,RBBT,11-09-2018,0.0599078341013825
ObjectId("5b9abe6572039d5183328197"),1536796800,0.00000267,0.00000234,0.00000234,12069900.1,29.78,0.00000234,RBBT,13-09-2018,0
ObjectId("5b9abe6572039d518332819b"),1536451200,0.01062,0.01006,0.01037,52221953.63,541541.66,0.01037,BURST,09-09-2018,0.007774538386783305
ObjectId("5b9abe6572039d518332819f"),1536624000,0.009947,0.009191,0.009758,19596689.39,183816.95,0.00938,BURST,11-09-2018,-0.04315005610527387
ObjectId("5b9abe6572039d51833281a3"),1536796800,0.01103,0.009999,0.01013,22218941.04,230854.8,0.01025,BURST,13-09-2018,0.030254296914262836
ObjectId("5b9abe6572039d51833281a7"),1536451200,0.1917,0.1822,0.1907,332393.61,61093.95,0.1838,GAME,09-09-2018,-0.029567053854276774
ObjectId("5b9abe6572039d51833281ab"),1536624000,0.1883,0.1767,0.1846,1049320.25,186254.34,0.1775,GAME,11-09-2018,-0.043126684636118635
ObjectId("5b9abe6572039d51833281af"),1536796800,0.1887,0.1654,0.1671,1743533.07,297795.45,0.1707,GAME,13-09-2018,0.0402193784277879
ObjectId("5b9abe6572039d51833281b7"),1536624000,0.04539,0.03972,0.04111,17838.27,708.54,0.03972,WSX,11-09-2018,-0.03239951278928148
ObjectId("5b9abe6572039d51833281bb"),1536796800,0.04193,0.03832,0.03845,11116.5,466.11,0.04191,WSX,13-09-2018,0.10961080222398742
ObjectId("5b9abe6572039d51833281bf"),1536451200,0.5192,0.4986,0.5164,288968.81,146825.05,0.5081,UBQ,09-09-2018,0
ObjectId("5b9abe6672039d51833281c3"),1536624000,0.5611,0.5031,0.5206,1020991.26,527648.28,0.5168,UBQ,11-09-2018,-0.011854684512428265
ObjectId("5b9abe6672039d51833281c7"),1536796800,0.5757,0.5409,0.5629,785150.83,440705.16,0.561,UBQ,13-09-2018,0.014650027129680065
ObjectId("5b9abe6672039d51833281cb"),1536451200,0.00006249,0.00006249,0.00006249,0,0,0.00006249,BUN,09-09-2018,0.007903225806451674
ObjectId("5b9abe6672039d51833281cf"),1536624000,0.00006296,0.00006296,0.00006296,0,0,0.00006296,BUN,11-09-2018,-0.004427577482606011
ObjectId("5b9abe6672039d51833281d3"),1536796800,0.00006451,0.00006448,0.00006451,0,0,0.00006448,BUN,13-09-2018,0.017516174846141833
ObjectId("5b9abe6672039d51833281d7"),1536451200,0.02793,0.0185,0.0185,11747.31,328.1,0.02793,OPAL,09-09-2018,0.5171102661596959
ObjectId("5b9abe6672039d51833281db"),1536624000,0.04722,0.01826,0.02096,163112.39,3552.59,0.02178,OPAL,11-09-2018,0.03418803418803428
ObjectId("5b9abe6672039d51833281df"),1536796800,0.02071,0.02045,0.02045,156.08,3.23,0.0207,OPAL,13-09-2018,0.03036336485813835
ObjectId("5b9abe6672039d51833281e3"),1536451200,0.05,0.05,0.05,0,0,0.05,ACOIN,09-09-2018,0
ObjectId("5b9abe6672039d51833281e7"),1536624000,0.05,0.05,0.05,0,0,0.05,ACOIN,11-09-2018,0
ObjectId("5b9abe6672039d51833281eb"),1536796800,0.05,0.05,0.05,0,0,0.05,ACOIN,13-09-2018,0
ObjectId("5b9abe6672039d51833281ef"),1536451200,0.002875,0.002812,0.002875,2454722.26,6902.68,0.002812,FLDC,09-09-2018,-0.01402524544179527
ObjectId("5b9abe6672039d51833281f3"),1536624000,0.002896,0.002707,0.002707,1545025.87,4377.06,0.002833,FLDC,11-09-2018,0.04154411764705875
ObjectId("5b9abe6672039d51833281f7"),1536796800,0.002968,0.002839,0.002903,3720038.4,11041.07,0.002966,FLDC,13-09-2018,0.039971949509116395
ObjectId("5b9abe6672039d51833281fb"),1536451200,1.07,1.02,1.03,38701,40249.04,1.04,BITUSD,09-09-2018,0.02970297029702973
ObjectId("5b9abe6672039d51833281ff"),1536624000,1.05,1.01,1.04,51401.22,52943.26,1.03,BITUSD,11-09-2018,-0.009615384615384623
ObjectId("5b9abe6672039d5183328203"),1536796800,1.06,1.03,1.03,56428.29,59249.7,1.06,BITUSD,13-09-2018,0.03921568627450984
ObjectId("5b9abe6672039d5183328207"),1536451200,0.1784,0.1584,0.1684,803730.43,134785.59,0.1677,BITCNY,09-09-2018,-0.004156769596199561
ObjectId("5b9abe6672039d518332820b"),1536624000,0.09956,0.08798,0.09856,932452.78,86326.48,0.09258,BITCNY,11-09-2018,-0.060768996652125484
ObjectId("5b9abe6672039d518332820f"),1536796800,0.1811,0.1564,0.1564,1376383.63,238114.37,0.1723,BITCNY,13-09-2018,0.09955328653477985
ObjectId("5b9abe6672039d5183328213"),1536451200,6249.07,6249.07,6249.07,0,0,6249.07,BITBTC,09-09-2018,0.007888506103068285
ObjectId("5b9abe6672039d5183328217"),1536624000,6295.54,6295.54,6295.54,0,0,6295.54,BITBTC,11-09-2018,-0.004568000594520032
ObjectId("5b9abe6672039d518332821b"),1536796800,6451.26,6448.22,6451.26,0,0,6448.22,BITBTC,13-09-2018,0.017533228869311183
ObjectId("5b9abe6672039d518332821f"),1536451200,0.998,0.998,0.998,0,0,0.998,USNBT,09-09-2018,0
ObjectId("5b9abe6672039d5183328223"),1536624000,0.998,0.998,0.998,0,0,0.998,USNBT,11-09-2018,0
ObjectId("5b9abe6772039d5183328227"),1536796800,0.998,0.998,0.998,0,0,0.998,USNBT,13-09-2018,0
ObjectId("5b9abe6772039d518332822b"),1536451200,0.02587,0.01881,0.01881,2400.58,62.1,0.02587,SLG,09-09-2018,-0.004234026173979946
ObjectId("5b9abe6772039d518332822f"),1536624000,0.03815,0.02833,0.0362,3466.59,98.21,0.02833,SLG,11-09-2018,-0.22106131427000272
ObjectId("5b9abe6772039d5183328233"),1536796800,0.03084,0.02903,0.02903,1709.21,52.71,0.03082,SLG,13-09-2018,0.0783764870538838
ObjectId("5b9abe6772039d5183328237"),1536451200,0.08118,0.06799,0.08005,121954.2,8566.06,0.07024,XMG,09-09-2018,-0.1155880130949384
ObjectId("5b9abe6772039d518332823b"),1536624000,0.08178,0.05729,0.0639,239590.68,14284.4,0.05962,XMG,11-09-2018,-0.07119489016980834
ObjectId("5b9abe6772039d518332823f"),1536796800,0.06587,0.06019,0.06129,22657.78,1480.69,0.06532,XMG,13-09-2018,0.0850498338870433
ObjectId("5b9abe6772039d5183328243"),1536451200,0.2242,0.2147,0.2242,398938.21,86050.97,0.2157,EXCL,09-09-2018,-0.03056179775280899
ObjectId("5b9abe6772039d5183328247"),1536624000,0.2258,0.2123,0.2217,220798.06,49856.2,0.2258,EXCL,11-09-2018,0.013920071845532067
ObjectId("5b9abe6772039d518332824b"),1536796800,0.2573,0.2226,0.2351,165983.27,39122.26,0.2356,EXCL,13-09-2018,0.020355132091814682
ObjectId("5b9abe6772039d518332824f"),1536451200,0.0007781,0.00049,0.00049,1303.04,0.7814,0.0005997,TROLL,09-09-2018,0.2191502337873552
ObjectId("5b9abe6772039d5183328257"),1536796800,0.0007062,0.0005727,0.0006678,5289.5,3.53,0.0006652,TROLL,13-09-2018,0.10132450331125822
ObjectId("5b9abe6772039d518332825b"),1536451200,20.62,20.62,20.62,0,0,20.62,UNITY,09-09-2018,0.007820136852394924
ObjectId("5b9abe6772039d518332825f"),1536624000,20.78,20.78,20.78,0,0,20.78,UNITY,11-09-2018,-0.004312410158121699
ObjectId("5b9abe6772039d5183328263"),1536796800,21.29,21.28,21.29,0,0,21.28,UNITY,13-09-2018,0.0176948828311813
ObjectId("5b9abe6772039d5183328267"),1536451200,0.005249,0.005062,0.005249,11406.78,58.45,0.005124,BSTY,09-09-2018,-0.01612903225806449
ObjectId("5b9abe6872039d5183328293"),1536796800,0.01671,0.01587,0.01587,2757,44.83,0.01625,DSH,13-09-2018,0.04233483001924316
ObjectId("5b9abe6872039d51833282c3"),1536796800,0.0064,0.0064,0.0064,0,0,0.0064,NSR,13-09-2018,0
ObjectId("5b9abe6872039d51833282c7"),1536451200,0.1062,0.1015,0.1031,4722.8,491.17,0.104,SPR,09-09-2018,0.01661779081133913
ObjectId("5b9abe6872039d51833282cb"),1536624000,0.1039,0.09267,0.1012,30057.03,2787.19,0.09273,SPR,11-09-2018,-0.0882005899705014
ObjectId("5b9abe6872039d51833282cf"),1536796800,0.1052,0.08954,0.09677,28959.14,2830.47,0.09769,SPR,13-09-2018,0.027666736797811838
